cod_ibge,ente,capital,regiao,uf,esfera,exercicio,populacao,cnpj,valor,instituicao,ente_uf,cores,MicroRegion
2313005,Solonópole,0,NE,CE,M,2020,18324,07733256000157,1257578.91,Câmara de Vereadores de Solonópole - CE,Solonópole-CE,blue,23021
2313104,Tabuleiro do Norte,0,NE,CE,M,2020,30697,07891682000119,1568233.06,Câmara de Vereadores de Tabuleiro do Norte - CE,Tabuleiro do Norte-CE,blue,23023
2313203,Tamboril,0,NE,CE,M,2020,26251,07705817000104,NA,NA,Tamboril-CE,blue,23018
2313252,Tarrafas,0,NE,CE,M,2020,8592,12464301000155,620257.84,Câmara de Vereadores de Tarrafas - CE,Tarrafas-CE,red,23027
2313302,Tauá,0,NE,CE,M,2020,58859,07849532000147,2979644.35,Câmara de Vereadores de Tauá - CE,Tauá-CE,blue,23020
2313351,Tejuçuoca,0,NE,CE,M,2020,19187,23489834000108,1013173.5,Câmara de Vereadores de Tejuçuoca - CE,Tejuçuoca-CE,blue,23011
2313401,Tianguá,0,NE,CE,M,2020,75946,07735178000120,3624205.73,Câmara de Vereadores de Tianguá - CE,Tianguá-CE,blue,23002
2313500,Trairi,0,NE,CE,M,2020,55918,07533946000162,2673053.05,Câmara de Vereadores de Trairi - CE,Trairi-CE,blue,23008
2313559,Tururu,0,NE,CE,M,2020,16271,10517878000152,1180737.26,Câmara de Vereadores de Tururu - CE,Tururu-CE,blue,23010
2313609,Ubajara,0,NE,CE,M,2020,34792,07735541000107,1530955.29,Câmara de Vereadores de Ubajara - CE,Ubajara-CE,blue,23002
2313708,Umari,0,NE,CE,M,2020,7733,07520372000198,618702.03,Câmara de Vereadores de Umari - CE,Umari-CE,red,23028
2313757,Umirim,0,NE,CE,M,2020,19825,06582464000130,1229121.18,Câmara de Vereadores de Umirim - CE,Umirim-CE,blue,23010
2313807,Uruburetama,0,NE,CE,M,2020,21850,07623069000110,1137646.69,Câmara de Vereadores de Uruburetama - CE,Uruburetama-CE,blue,23010
2313906,Uruoca,0,NE,CE,M,2020,13840,07667926000184,709814.02,Câmara de Vereadores de Uruoca - CE,Uruoca-CE,blue,23003
2313955,Varjota,0,NE,CE,M,2020,18420,07673114000141,1071149.81,Câmara de Vereadores de Varjota - CE,Varjota-CE,blue,23006
2314003,Várzea Alegre,0,NE,CE,M,2020,40721,07539273000158,1696157.03,Câmara de Vereadores de Várzea Alegre - CE,Várzea Alegre-CE,blue,23027
2314102,Viçosa do Ceará,0,NE,CE,M,2020,60889,10462497000113,2449828.92,Câmara de Vereadores de Viçosa do Ceará - CE,Viçosa do Ceará-CE,blue,23002
2400109,Acari,0,NE,RN,M,2020,11136,08097008000120,853386.9,Câmara de Vereadores de Acari - RN,Acari-RN,blue,24012
2400208,Açu,0,NE,RN,M,2020,58017,08294662000123,3155294.54,Câmara de Vereadores de Açu - RN,Açu-RN,blue,24004
2400307,Afonso Bezerra,0,NE,RN,M,2020,11035,08294688000171,NA,NA,Afonso Bezerra-RN,blue,24009
2400406,Água Nova,0,NE,RN,M,2020,3252,08357626000161,563377.01,Câmara de Vereadores de Água Nova - RN,Água Nova-RN,red,24005
2400505,Alexandria,0,NE,RN,M,2020,13577,08148462000162,NA,NA,Alexandria-RN,blue,24006
2400604,Almino Afonso,0,NE,RN,M,2020,4735,08348997000187,NA,NA,Almino Afonso-RN,red,24007
2400703,Alto do Rodrigues,0,NE,RN,M,2020,14529,08184111000107,1753058.32,Câmara de Vereadores de Alto do Rodrigues - RN,Alto do Rodrigues-RN,blue,24004
2400802,Angicos,0,NE,RN,M,2020,11714,08085409000160,936101.88,Câmara de Vereadores de Angicos - RN,Angicos-RN,blue,24009
2400901,Antônio Martins,0,NE,RN,M,2020,7145,08348989000130,NA,NA,Antônio Martins-RN,red,24007
2401008,Apodi,0,NE,RN,M,2020,35845,08349011000193,1887937.45,Câmara de Vereadores de Apodi - RN,Apodi-RN,blue,24002
2401107,Areia Branca,0,NE,RN,M,2020,27774,08077265000108,2989946.37,Câmara de Vereadores de Areia Branca - RN,Areia Branca-RN,blue,24001
2401206,Arês,0,NE,RN,M,2020,14306,08161234000122,1421366.08,Câmara de Vereadores de Arês - RN,Arês-RN,blue,24019
2401305,Augusto Severo,0,NE,RN,M,2020,9655,08084014000142,668216.87,Câmara de Vereadores de Augusto Severo - RN,Augusto Severo-RN,red,24003
2401404,Baía Formosa,0,NE,RN,M,2020,9271,08161341000150,NA,NA,Baía Formosa-RN,red,24019
2401453,Baraúna,0,NE,RN,M,2020,28374,08546103000163,NA,NA,Baraúna-RN,blue,24001
2401503,Barcelona,0,NE,RN,M,2020,3998,08002180000152,NA,NA,Barcelona-RN,red,24014
2401602,Bento Fernandes,0,NE,RN,M,2020,5497,08110884000149,617105.07,Câmara de Vereadores de Bento Fernandes - RN,Bento Fernandes-RN,red,24013
2401651,Bodó,0,NE,RN,M,2020,2223,01612374000120,941470.26,Câmara de Vereadores de Bodó - RN,Bodó-RN,red,24010
2401701,Bom Jesus,0,NE,RN,M,2020,10210,08002404000126,705196.41,Câmara de Vereadores de Bom Jesus - RN,Bom Jesus-RN,blue,24015
2401800,Brejinho,0,NE,RN,M,2020,12699,08161614000167,847437.16,Câmara de Vereadores de Brejinho - RN,Brejinho-RN,blue,24015
2401859,Caiçara do Norte,0,NE,RN,M,2020,6549,01612375000175,596737.27,Câmara de Vereadores de Caiçara do Norte - RN,Caiçara do Norte-RN,red,24008
2401909,Caiçara do Rio do Vento,0,NE,RN,M,2020,3684,08351819000105,629645.48,Câmara de Vereadores de Caiçara do Rio do Vento - RN,Caiçara do Rio do Vento-RN,red,24009
2402006,Caicó,0,NE,RN,M,2020,67952,08096570000139,3883507.58,Câmara de Vereadores de Caicó - RN,Caicó-RN,blue,24011
2402105,Campo Redondo,0,NE,RN,M,2020,11217,08358723000179,811446.28,Câmara de Vereadores de Campo Redondo - RN,Campo Redondo-RN,blue,24014
2402204,Canguaretama,0,NE,RN,M,2020,34276,08365017000154,1294230.18,Câmara de Vereadores de Canguaretama - RN,Canguaretama-RN,blue,24019
2402303,Caraúbas,0,NE,RN,M,2020,20493,08349102000129,1553962.18,Câmara de Vereadores de Caraúbas - RN,Caraúbas-RN,blue,24002
2402402,Carnaúba dos Dantas,0,NE,RN,M,2020,8180,08088254000115,682632.31,Câmara de Vereadores de Carnaúba dos Dantas - RN,Carnaúba dos Dantas-RN,red,24012
2402501,Carnaubais,0,NE,RN,M,2020,10759,08294670000170,919897.4,Câmara de Vereadores de Carnaubais - RN,Carnaubais-RN,blue,24004
2402600,Ceará-Mirim,0,NE,RN,M,2020,73497,08004061000139,3379044.88,Câmara de Vereadores de Ceará-Mirim - RN,Ceará-Mirim-RN,blue,24017
2402709,Cerro Corá,0,NE,RN,M,2020,11179,08173502000126,898296.15,Câmara de Vereadores de Cerro Corá - RN,Cerro Corá-RN,blue,24010
2402808,Coronel Ezequiel,0,NE,RN,M,2020,5506,08158669000118,11450249.09,Câmara de Vereadores de Coronel Ezequiel - RN,Coronel Ezequiel-RN,red,24014
2402907,Coronel João Pessoa,0,NE,RN,M,2020,4912,08355471000124,632494.3,Câmara de Vereadores de Coronel João Pessoa - RN,Coronel João Pessoa-RN,red,24005
2403004,Cruzeta,0,NE,RN,M,2020,7998,08106510000150,669988.31,Câmara de Vereadores de Cruzeta - RN,Cruzeta-RN,red,24012
2403103,Currais Novos,0,NE,RN,M,2020,44786,08109126000100,2086911.53,Câmara de Vereadores de Currais Novos - RN,Currais Novos-RN,blue,24012
2403202,Doutor Severiano,0,NE,RN,M,2020,7076,08355489000126,645485.94,Câmara de Vereadores de Doutor Severiano - RN,Doutor Severiano-RN,red,24005
2403251,Parnamirim,0,NE,RN,M,2020,261469,08170862000174,11649373.67,Câmara de Vereadores de Parnamirim - RN,Parnamirim-RN,blue,24018
2403301,Encanto,0,NE,RN,M,2020,5638,08355760000123,653289.02,Câmara de Vereadores de Encanto - RN,Encanto-RN,red,24005
2403400,Equador,0,NE,RN,M,2020,6045,08086225000114,687757.59,Câmara de Vereadores de Equador - RN,Equador-RN,red,24012
2403509,Espírito Santo,0,NE,RN,M,2020,10505,08362287000101,803070.78,Câmara de Vereadores de Espírito Santo - RN,Espírito Santo-RN,blue,24019
2403608,Extremoz,0,NE,RN,M,2020,28583,08204497000171,NA,NA,Extremoz-RN,blue,24018
2403707,Felipe Guerra,0,NE,RN,M,2020,5985,08349086000174,688027.92,Câmara de Vereadores de Felipe Guerra - RN,Felipe Guerra-RN,red,24002
2403756,Fernando Pedroza,0,NE,RN,M,2020,3054,01612369000118,606212.89,Câmara de Vereadores de Fernando Pedroza - RN,Fernando Pedroza-RN,red,24009
2403806,Florânia,0,NE,RN,M,2020,9116,08181562000190,720965.17,Câmara de Vereadores de Florânia - RN,Florânia-RN,red,24010
2403905,Francisco Dantas,0,NE,RN,M,2020,2824,08148439000178,522264.3,Câmara de Vereadores de Francisco Dantas - RN,Francisco Dantas-RN,red,24006
2404002,Frutuoso Gomes,0,NE,RN,M,2020,4068,08349052000180,NA,NA,Frutuoso Gomes-RN,red,24007
2404101,Galinhos,0,NE,RN,M,2020,2786,08110991000177,684319.74,Câmara de Vereadores de Galinhos - RN,Galinhos-RN,red,24008
2404200,Goianinha,0,NE,RN,M,2020,26328,08162687000173,1716404.39,Câmara de Vereadores de Goianinha - RN,Goianinha-RN,blue,24019
2404309,Governador Dix-Sept Rosado,0,NE,RN,M,2020,13037,08349094000110,1009868.25,Câmara de Vereadores de Governador Dix-Sept Rosado - RN,Governador Dix-Sept Rosado-RN,blue,24002
2404408,Grossos,0,NE,RN,M,2020,10383,08077273000146,NA,NA,Grossos-RN,blue,24001
2404507,Guamaré,0,NE,RN,M,2020,15659,08184442000147,NA,NA,Guamaré-RN,blue,24008
2404606,Ielmo Marinho,0,NE,RN,M,2020,13766,08004525000107,835948.52,Câmara de Vereadores de Ielmo Marinho - RN,Ielmo Marinho-RN,blue,24015
2404705,Ipanguaçu,0,NE,RN,M,2020,15491,08085318000124,1243857.14,Câmara de Vereadores de Ipanguaçu - RN,Ipanguaçu-RN,blue,24004
2404804,Ipueira,0,NE,RN,M,2020,2241,08094708000160,522057.57,Câmara de Vereadores de Ipueira - RN,Ipueira-RN,red,24011
2404853,Itajá,0,NE,RN,M,2020,7548,01612395000146,724147.1,Câmara de Vereadores de Itajá - RN,Itajá-RN,red,24004
2404903,Itaú,0,NE,RN,M,2020,5878,08148553000106,NA,NA,Itaú-RN,red,24006
2405009,Jaçanã,0,NE,RN,M,2020,9133,08158800000147,579002.27,Câmara de Vereadores de Jaçanã - RN,Jaçanã-RN,red,24014
2405108,Jandaíra,0,NE,RN,M,2020,6878,08309239000150,NA,NA,Jandaíra-RN,red,24013
2405207,Janduís,0,NE,RN,M,2020,5268,08349003000147,646314.72,Câmara de Vereadores de Janduís - RN,Janduís-RN,red,24003
2405306,Januário Cicco,0,NE,RN,M,2020,10181,08142655000106,587594.74,Câmara de Vereadores de Januário Cicco - RN,Januário Cicco-RN,blue,24015
2405405,Japi,0,NE,RN,M,2020,5055,08159071000143,NA,NA,Japi-RN,red,24014
2405504,Jardim de Angicos,0,NE,RN,M,2020,2612,08111338000122,650465.42,Câmara de Vereadores de Jardim de Angicos - RN,Jardim de Angicos-RN,red,24009
2405603,Jardim de Piranhas,0,NE,RN,M,2020,14837,08096604000195,1060283.31,Câmara de Vereadores de Jardim de Piranhas - RN,Jardim de Piranhas-RN,blue,24011
2405702,Jardim do Seridó,0,NE,RN,M,2020,12396,08086662000138,929260.35,Câmara de Vereadores de Jardim do Seridó - RN,Jardim do Seridó-RN,blue,24012
2405801,João Câmara,0,NE,RN,M,2020,34955,08309536000103,2444013.76,Câmara de Vereadores de João Câmara - RN,João Câmara-RN,blue,24013
2405900,João Dias,0,NE,RN,M,2020,2654,08148470000109,NA,NA,João Dias-RN,red,24007
2406007,José da Penha,0,NE,RN,M,2020,5951,08357642000154,600674.45,Câmara de Vereadores de José da Penha - RN,José da Penha-RN,red,24006
2406106,Jucurutu,0,NE,RN,M,2020,18295,08095283000104,1270277.64,Câmara de Vereadores de Jucurutu - RN,Jucurutu-RN,blue,24004
2406155,Jundiá,0,NE,RN,M,2020,3898,04214217000155,590599.65,Câmara de Vereadores de Jundiá - RN,Jundiá-RN,red,24015
2406205,Lagoa d'Anta,0,NE,RN,M,2020,6769,08142887000164,NA,NA,Lagoa d'Anta-RN,red,24015
2406304,Lagoa de Pedras,0,NE,RN,M,2020,7544,08143026000109,583320.2,Câmara de Vereadores de Lagoa de Pedras - RN,Lagoa de Pedras-RN,red,24015
2406403,Lagoa de Velhos,0,NE,RN,M,2020,2732,08159162000189,635150.11,Câmara de Vereadores de Lagoa de Velhos - RN,Lagoa de Velhos-RN,red,24014
2406502,Lagoa Nova,0,NE,RN,M,2020,15614,08182313000110,1174595.8,Câmara de Vereadores de Lagoa Nova - RN,Lagoa Nova-RN,blue,24010
2406601,Lagoa Salgada,0,NE,RN,M,2020,8245,08162869000144,611354.74,Câmara de Vereadores de Lagoa Salgada - RN,Lagoa Salgada-RN,red,24015
2406700,Lajes,0,NE,RN,M,2020,11277,08113466000105,822863.16,Câmara de Vereadores de Lajes - RN,Lajes-RN,blue,24009
2406809,Lajes Pintadas,0,NE,RN,M,2020,4759,08159394000137,567609.51,Câmara de Vereadores de Lajes Pintadas - RN,Lajes Pintadas-RN,red,24014
2406908,Lucrécia,0,NE,RN,M,2020,3996,08349045000188,562835.7,Câmara de Vereadores de Lucrécia - RN,Lucrécia-RN,red,24007
2407005,Luís Gomes,0,NE,RN,M,2020,10116,08357600000113,635635.34,Câmara de Vereadores de Luís Gomes - RN,Luís Gomes-RN,blue,24005
2407104,Macaíba,0,NE,RN,M,2020,80792,08234148000100,5206715.51,Câmara de Vereadores de Macaíba - RN,Macaíba-RN,blue,24017
2407203,Macau,0,NE,RN,M,2020,31814,08184434000109,2831792.14,Câmara de Vereadores de Macau - RN,Macau-RN,blue,24008
2407252,Major Sales,0,NE,RN,M,2020,4020,01612383000111,609164.89,Câmara de Vereadores de Major Sales - RN,Major Sales-RN,red,24005
2407302,Marcelino Vieira,0,NE,RN,M,2020,8347,08357618000115,596531.5,Câmara de Vereadores de Marcelino Vieira - RN,Marcelino Vieira-RN,red,24006
2407401,Martins,0,NE,RN,M,2020,8725,08153462000150,655330.98,Câmara de Vereadores de Martins - RN,Martins-RN,red,24007
2407500,Maxaranguape,0,NE,RN,M,2020,12371,08170540000125,879672.66,Câmara de Vereadores de Maxaranguape - RN,Maxaranguape-RN,blue,24016
2407609,Messias Targino,0,NE,RN,M,2020,4601,08349060000126,568057.22,Câmara de Vereadores de Messias Targino - RN,Messias Targino-RN,red,24003
2407708,Montanhas,0,NE,RN,M,2020,11251,08354383000108,796023.36,Câmara de Vereadores de Montanhas - RN,Montanhas-RN,blue,24019
2407807,Monte Alegre,0,NE,RN,M,2020,22451,08365900000144,1349229.74,Câmara de Vereadores de Monte Alegre - RN,Monte Alegre-RN,blue,24015
2407906,Monte das Gameleiras,0,NE,RN,M,2020,2105,08196941000154,609616.02,Câmara de Vereadores de Monte das Gameleiras - RN,Monte das Gameleiras-RN,red,24014
2408003,Mossoró,0,NE,RN,M,2020,297378,08348971000139,16070547.6,Câmara de Vereadores de Mossoró - RN,Mossoró-RN,blue,24001
2408102,Natal,1,NE,RN,M,2020,884122,08241747000143,52686918.1,Câmara de Vereadores de Natal - RN,Natal-RN,blue,24018
2408201,Nísia Floresta,0,NE,RN,M,2020,27602,08167306000149,1873668.49,Câmara de Vereadores de Nísia Floresta - RN,Nísia Floresta-RN,blue,24017
2408300,Nova Cruz,0,NE,RN,M,2020,37343,08144784000133,2211574.76,Câmara de Vereadores de Nova Cruz - RN,Nova Cruz-RN,blue,24015
2408409,Olho-d'Água do Borges,0,NE,RN,M,2020,4258,08349029000195,607469.03,Câmara de Vereadores de Olho-d'Água do Borges - RN,Olho-d'Água do Borges-RN,red,24007
2408508,Ouro Branco,0,NE,RN,M,2020,4812,08095473000121,631590.63,Câmara de Vereadores de Ouro Branco - RN,Ouro Branco-RN,red,24012
2408607,Paraná,0,NE,RN,M,2020,4254,08148454000116,557019.26,Câmara de Vereadores de Paraná - RN,Paraná-RN,red,24006
2408706,Paraú,0,NE,RN,M,2020,3768,08084691000160,640696.59,Câmara de Vereadores de Paraú - RN,Paraú-RN,red,24003
2408805,Parazinho,0,NE,RN,M,2020,5237,08113631000129,1065239.07,Câmara de Vereadores de Parazinho - RN,Parazinho-RN,red,24013
2408904,Parelhas,0,NE,RN,M,2020,21477,08087561000181,1488014.75,Câmara de Vereadores de Parelhas - RN,Parelhas-RN,blue,24012
2408953,Rio do Fogo,0,NE,RN,M,2020,10848,01612393000157,1044733.65,Câmara de Vereadores de Rio do Fogo - RN,Rio do Fogo-RN,blue,24016
2409100,Passa e Fica,0,NE,RN,M,2020,13277,08144982000105,891853.46,Câmara de Vereadores de Passa e Fica - RN,Passa e Fica-RN,blue,24015
2409209,Passagem,0,NE,RN,M,2020,3089,08145153000139,NA,NA,Passagem-RN,red,24015
2409308,Patu,0,NE,RN,M,2020,12755,08349078000128,798609.24,Câmara de Vereadores de Patu - RN,Patu-RN,blue,24007
2409332,Santa Maria,0,NE,RN,M,2020,5551,01612438000193,496714.37,Câmara de Vereadores de Santa Maria - RN,Santa Maria-RN,red,24015
2409407,Pau dos Ferros,0,NE,RN,M,2020,30394,08148421000176,2160470.42,Câmara de Vereadores de Pau dos Ferros - RN,Pau dos Ferros-RN,blue,24006
2409506,Pedra Grande,0,NE,RN,M,2020,3237,08113896000127,751342.41,Câmara de Vereadores de Pedra Grande - RN,Pedra Grande-RN,red,24016
2409605,Pedra Preta,0,NE,RN,M,2020,2458,08113995000109,NA,NA,Pedra Preta-RN,red,24009
2409704,Pedro Avelino,0,NE,RN,M,2020,6716,08294654000187,715479.17,Câmara de Vereadores de Pedro Avelino - RN,Pedro Avelino-RN,red,24009
2409803,Pedro Velho,0,NE,RN,M,2020,14806,08354896000119,1018976.94,Câmara de Vereadores de Pedro Velho - RN,Pedro Velho-RN,blue,24019
2409902,Pendências,0,NE,RN,M,2020,15129,08122657000133,1255884.19,Câmara de Vereadores de Pendências - RN,Pendências-RN,blue,24004
2410009,Pilões,0,NE,RN,M,2020,3838,08148488000100,592343.35,Câmara de Vereadores de Pilões - RN,Pilões-RN,red,24006
2410108,Poço Branco,0,NE,RN,M,2020,15413,08311904000140,964855.78,Câmara de Vereadores de Poço Branco - RN,Poço Branco-RN,blue,24013
2410207,Portalegre,0,NE,RN,M,2020,7867,08358053000190,636007.39,Câmara de Vereadores de Portalegre - RN,Portalegre-RN,red,24006
2410256,Porto do Mangue,0,NE,RN,M,2020,6437,01612371000197,NA,NA,Porto do Mangue-RN,red,24004
2410306,Serra Caiada,0,NE,RN,M,2020,10395,08078412000156,610813.73,Câmara de Vereadores de Serra Caiada - RN,Serra Caiada-RN,blue,24015
2410405,Pureza,0,NE,RN,M,2020,9621,08290223000142,699508.31,Câmara de Vereadores de Pureza - RN,Pureza-RN,red,24016
2410504,Rafael Fernandes,0,NE,RN,M,2020,5098,08357675000102,NA,NA,Rafael Fernandes-RN,red,24006
2410603,Rafael Godeiro,0,NE,RN,M,2020,3201,08349037000131,NA,NA,Rafael Godeiro-RN,red,24007
2410702,Riacho da Cruz,0,NE,RN,M,2020,3579,08153454000104,544637,Câmara de Vereadores de Riacho da Cruz - RN,Riacho da Cruz-RN,red,24006
2410801,Riacho de Santana,0,NE,RN,M,2020,4204,08357634000108,512092.28,Câmara de Vereadores de Riacho de Santana - RN,Riacho de Santana-RN,red,24005
2410900,Riachuelo,0,NE,RN,M,2020,8128,08364655000150,460347.33,Câmara de Vereadores de Riachuelo - RN,Riachuelo-RN,red,24015
2411007,Rodolfo Fernandes,0,NE,RN,M,2020,4467,08153819000109,605023.28,Câmara de Vereadores de Rodolfo Fernandes - RN,Rodolfo Fernandes-RN,red,24006
2411056,Tibau,0,NE,RN,M,2020,4106,01622882000190,694869.89,Câmara de Vereadores de Tibau - RN,Tibau-RN,red,24001
2411106,Ruy Barbosa,0,NE,RN,M,2020,3600,08078958000107,526116.68,Câmara de Vereadores de Ruy Barbosa - RN,Ruy Barbosa-RN,red,24014
2411205,Santa Cruz,0,NE,RN,M,2020,39674,08358889000195,2304937.45,Câmara de Vereadores de Santa Cruz - RN,Santa Cruz-RN,blue,24014
2411403,Santana do Matos,0,NE,RN,M,2020,12791,08110439000189,1194395.59,Câmara de Vereadores de Santana do Matos - RN,Santana do Matos-RN,blue,24010
2411429,Santana do Seridó,0,NE,RN,M,2020,2680,08088247000113,632278.87,Câmara de Vereadores de Santana do Seridó - RN,Santana do Seridó-RN,red,24012
2411502,Santo Antônio,0,NE,RN,M,2020,24136,08144800000198,1168802.4,Câmara de Vereadores de Santo Antônio - RN,Santo Antônio-RN,blue,24015
2411601,São Bento do Norte,0,NE,RN,M,2020,2747,08114514000180,698010.81,Câmara de Vereadores de São Bento do Norte - RN,São Bento do Norte-RN,red,24008
2411700,São Bento do Trairí,0,NE,RN,M,2020,4449,08160467000100,534466.05,Câmara de Vereadores de São Bento do Trairí - RN,São Bento do Trairí-RN,red,24014
2411809,São Fernando,0,NE,RN,M,2020,3584,08096612000131,607815.35,Câmara de Vereadores de São Fernando - RN,São Fernando-RN,red,24011
2411908,São Francisco do Oeste,0,NE,RN,M,2020,4228,08154015000116,588703.89,Câmara de Vereadores de São Francisco do Oeste - RN,São Francisco do Oeste-RN,red,24006
2412005,São Gonçalo do Amarante,0,NE,RN,M,2020,102400,08079402000135,6960327.96,Câmara de Vereadores de São Gonçalo do Amarante - RN,São Gonçalo do Amarante-RN,blue,24017
2412104,São João do Sabugi,0,NE,RN,M,2020,6193,08095960000194,613142.44,Câmara de Vereadores de São João do Sabugi - RN,São João do Sabugi-RN,red,24011
2412203,São José de Mipibu,0,NE,RN,M,2020,43899,08365850000103,NA,NA,São José de Mipibu-RN,blue,24017
2412302,São José do Campestre,0,NE,RN,M,2020,12856,08146425000115,796023.83,Câmara de Vereadores de São José do Campestre - RN,São José do Campestre-RN,blue,24014
2412401,São José do Seridó,0,NE,RN,M,2020,4634,08096083000176,654397.55,Câmara de Vereadores de São José do Seridó - RN,São José do Seridó-RN,red,24012
2412500,São Miguel,0,NE,RN,M,2020,23519,08355463000188,1309388.38,Câmara de Vereadores de São Miguel - RN,São Miguel-RN,blue,24005
2412559,São Miguel do Gostoso,0,NE,RN,M,2020,10282,01612396000190,974004.3,Câmara de Vereadores de São Miguel do Gostoso - RN,São Miguel do Gostoso-RN,blue,24016
2412609,São Paulo do Potengi,0,NE,RN,M,2020,17579,08079774000161,1267119.35,Câmara de Vereadores de São Paulo do Potengi - RN,São Paulo do Potengi-RN,blue,24015
2412708,São Pedro,0,NE,RN,M,2020,5971,08079915000146,626404.24,Câmara de Vereadores de São Pedro - RN,São Pedro-RN,red,24015
2412807,São Rafael,0,NE,RN,M,2020,8202,08085417000106,611765.35,Câmara de Vereadores de São Rafael - RN,São Rafael-RN,red,24004
2412906,São Tomé,0,NE,RN,M,2020,11055,08080210000149,682261.57,Câmara de Vereadores de São Tomé - RN,São Tomé-RN,blue,24014
2413003,São Vicente,0,NE,RN,M,2020,6424,08308470000129,734553.44,Câmara de Vereadores de São Vicente - RN,São Vicente-RN,red,24010
2413102,Senador Elói de Souza,0,NE,RN,M,2020,6086,08449571000110,566892.45,Câmara de Vereadores de Senador Elói de Souza - RN,Senador Elói de Souza-RN,red,24015
2413201,Senador Georgino Avelino,0,NE,RN,M,2020,4440,08168478000137,589791.25,Câmara de Vereadores de Senador Georgino Avelino - RN,Senador Georgino Avelino-RN,red,24019
2413300,Serra de São Bento,0,NE,RN,M,2020,5762,08146680000168,561816.91,Câmara de Vereadores de Serra de São Bento - RN,Serra de São Bento-RN,red,24014
2413359,Serra do Mel,0,NE,RN,M,2020,11938,12755971000120,1101920.75,Câmara de Vereadores de Serra do Mel - RN,Serra do Mel-RN,blue,24001
2413409,Serra Negra do Norte,0,NE,RN,M,2020,8078,08096372000175,694343.89,Câmara de Vereadores de Serra Negra do Norte - RN,Serra Negra do Norte-RN,red,24011
2413508,Serrinha,0,NE,RN,M,2020,6229,08144792000180,600095.75,Câmara de Vereadores de Serrinha - RN,Serrinha-RN,red,24015
2413557,Serrinha dos Pintos,0,NE,RN,M,2020,4800,01613858000194,543990.35,Câmara de Vereadores de Serrinha dos Pintos - RN,Serrinha dos Pintos-RN,red,24007
2413607,Severiano Melo,0,NE,RN,M,2020,2440,08358046000199,623479.57,Câmara de Vereadores de Severiano Melo - RN,Severiano Melo-RN,red,24006
2413706,Sítio Novo,0,NE,RN,M,2020,5522,08160756000100,513344.14,Câmara de Vereadores de Sítio Novo - RN,Sítio Novo-RN,red,24014
